bookingId,userId,userEmail,showtimeId,movieTitle,theaterName,seatCount,totalPrice,bookingTime,status
231,1212,thompsonbrandy@example.com,238,Scene understand,Ortiz Ltd Cinemas,1,13.4,2026-07-23,CONFIRMED
232,4085,karina20@example.net,1274,Service know,Berger Ltd Cinemas,4,69.2,2026-07-23,CONFIRMED
233,3313,jhaley@example.org,921,Market consider,Barnett PLC Cinemas,2,33.14,2026-07-23,CONFIRMED
234,4116,vasquezcrystal@example.org,1555,School go,Hall Ltd Cinemas,2,25.48,2026-07-08,CONFIRMED
235,2265,john03@example.com,1511,Movie build green,"Chapman, Ball and Patterson Cinemas",1,12.62,2026-07-23,CONFIRMED
236,1442,kimberly47@example.org,1243,Meeting enter no,Coleman-Long Cinemas,6,124.26,2026-07-13,CONFIRMED
237,2928,john62@example.org,1531,Cultural last action,"Morris, Chavez and Ayala Cinemas",4,60.16,2026-07-10,CONFIRMED
238,999,michael44@example.com,1628,Identify happy push,Flores Ltd Cinemas,2,31.34,2026-07-16,CONFIRMED
239,1878,jessecohen@example.org,524,Nearly score,"Davis, Johnson and Williams Cinemas",1,22.91,2026-07-23,CONFIRMED
240,4438,fdavenport@example.com,168,Husband energy know,Harris PLC Cinemas,1,19.02,2026-07-23,CONFIRMED
241,985,xmack@example.net,1314,Help expect,Grant-Anderson Cinemas,3,30.03,2026-07-23,CONFIRMED
242,204,ekim@example.com,1854,Market break different,"Marshall, Murray and Miller Cinemas",2,41.96,2026-07-23,CONFIRMED
243,4664,april48@example.net,1717,Offer serious,Weaver-Thompson Cinemas,1,23.75,2026-07-23,CONFIRMED
244,3546,michaelfinley@example.org,831,Page,"Jones, Sanchez and Thomas Cinemas",6,71.82,2026-07-15,CANCELLED
245,2536,xhughes@example.net,1942,Party,"Nguyen, Ellis and Wright Cinemas",6,48.84,2026-06-11,CONFIRMED
246,4353,lewisshane@example.org,248,Federal throw,Hall-Washington Cinemas,1,17.66,2026-07-23,CONFIRMED
247,2747,vanessa22@example.net,1276,Share let,Carroll-Morris Cinemas,3,46.68,2026-06-22,CONFIRMED
248,2110,martin00@example.com,332,Her there,"Mckee, Gardner and Davenport Cinemas",1,10.21,2026-06-25,CANCELLED
249,41,stevensmichael@example.org,686,Decide star,Soto-Lopez Cinemas,5,64.7,2026-06-29,CONFIRMED
250,4637,qsanders@example.org,525,Protect official cause,Oconnell-Smith Cinemas,1,9.42,2026-07-23,CONFIRMED
251,1204,davidfarrell@example.com,1095,Couple other,Rojas Inc Cinemas,6,61.8,2026-07-23,CONFIRMED
252,2175,anne76@example.org,1230,Play resource by,"Lewis, Jordan and Young Cinemas",2,19.14,2026-06-14,CONFIRMED
253,284,cruzscott@example.org,1699,Fall anyone along,Anderson Inc Cinemas,6,93.84,2026-07-23,CANCELLED
254,3311,csmith@example.com,1039,Really kitchen,"Anderson, Velazquez and Stewart Cinemas",2,30.0,2026-07-23,CANCELLED
255,2805,urobles@example.net,157,Doctor you,Rodriguez-Miller Cinemas,6,49.98,2026-07-23,CANCELLED
256,2893,bellcole@example.com,612,Rather next develop,Skinner-Mills Cinemas,2,32.96,2026-07-23,CONFIRMED
257,1362,harrisdebra@example.net,1498,Serious,Miller-Young Cinemas,3,35.73,2026-07-23,CONFIRMED
258,4380,justinbennett@example.com,1915,Each bed good friend,"Smith, Beard and Taylor Cinemas",3,67.71,2026-07-23,CONFIRMED
259,4311,mirandanancy@example.org,1263,Down institution,Vaughn Inc Cinemas,3,42.33,2026-07-23,CONFIRMED
260,1414,xfleming@example.org,146,Perform heavy hit,Miller and Sons Cinemas,6,107.64,2026-07-23,CONFIRMED
261,4042,benitezheather@example.com,1893,Ahead democratic listen,Kirk Inc Cinemas,1,23.86,2026-07-10,CONFIRMED
262,3771,ksimpson@example.com,1670,Artist stop,Bird-Trujillo Cinemas,2,31.28,2026-06-13,CONFIRMED
263,3284,jessica25@example.org,1267,Hit adult example,Whitney-Flores Cinemas,2,24.78,2026-07-23,CONFIRMED
264,2448,stevenbarnett@example.com,673,Treat,Jones-Krause Cinemas,2,26.36,2026-07-23,CONFIRMED
265,1664,aliciabenjamin@example.com,641,Happy country ever,"Davis, Wood and Paul Cinemas",1,12.22,2026-07-23,CONFIRMED
266,4263,njohnson@example.com,1018,Also girl,Miranda and Sons Cinemas,2,17.6,2026-07-07,CONFIRMED
267,1530,dana02@example.net,29,Dream experience chair,Garcia LLC Cinemas,1,8.46,2026-06-25,CONFIRMED
268,2264,curtisjohnson@example.net,571,Simply back human,Hoffman and Sons Cinemas,6,139.02,2026-06-15,CONFIRMED
269,1305,taylorjeffrey@example.org,1552,Series thus,Smith Ltd Cinemas,1,22.83,2026-07-22,CONFIRMED
270,4971,margaretwilson@example.org,1627,Mouth himself,"Evans, David and Hendrix Cinemas",5,56.15,2026-07-15,CONFIRMED
271,4833,hughesalexis@example.com,438,Paper fight,Bush-Ayala Cinemas,1,15.88,2026-06-16,CONFIRMED
272,907,cheryl26@example.net,762,Product organization,Johnson Inc Cinemas,4,61.96,2026-07-05,CANCELLED
273,1742,jessica95@example.net,119,Generation main,Acosta and Sons Cinemas,1,10.67,2026-07-23,CONFIRMED
274,3532,jason63@example.org,717,Both hotel,"Wilson, Stewart and Hobbs Cinemas",6,82.32,2026-07-23,CONFIRMED
275,3384,qtaylor@example.org,872,Responsibility,Joseph Inc Cinemas,6,124.74,2026-07-15,CONFIRMED
276,1787,tammy58@example.org,1995,Appear degree far,Smith LLC Cinemas,2,33.94,2026-07-23,CONFIRMED
277,2319,floydjoann@example.com,1887,Entire right,"Scott, Robertson and Mendez Cinemas",3,60.36,2026-07-22,CONFIRMED
278,2820,derrickwalker@example.com,268,Stage similar power,Shaw-Barnes Cinemas,2,23.2,2026-07-23,CONFIRMED
279,2960,warddavid@example.org,1866,Source game,Lyons PLC Cinemas,2,16.68,2026-06-28,CONFIRMED
280,3511,john52@example.net,886,Conference,Mitchell and Sons Cinemas,5,105.55,2026-06-19,CANCELLED
281,2100,kgarcia@example.com,178,Law degree police,"Gibson, Zimmerman and Warren Cinemas",2,16.34,2026-07-23,CONFIRMED
282,1057,rnelson@example.net,659,Risk hospital process,Miller and Sons Cinemas,6,121.08,2026-07-23,CONFIRMED
283,1166,cainroger@example.net,1056,Environmental couple,Buchanan LLC Cinemas,6,102.18,2026-07-08,CONFIRMED
284,2556,francisco65@example.com,1208,Anyone enjoy,"Trevino, Henderson and Gonzalez Cinemas",1,8.48,2026-06-24,CONFIRMED
285,2043,caitlin30@example.com,1814,Various commercial,"Mckee, Gardner and Davenport Cinemas",5,93.1,2026-07-23,CONFIRMED
286,4236,ydavenport@example.net,714,Like moment,Scott-Miller Cinemas,1,23.72,2026-07-10,CONFIRMED
287,4890,ipadilla@example.com,420,Picture popular,"Taylor, Morales and Fuller Cinemas",1,17.66,2026-07-23,CONFIRMED
288,951,mooredavid@example.org,1610,Some add,"Garza, Williams and Walker Cinemas",2,45.38,2026-07-23,CONFIRMED
289,2290,kristinawilliams@example.net,1273,Mouth enough,Knight Group Cinemas,3,73.53,2026-07-08,CONFIRMED
290,4497,matthew26@example.org,1262,Production open,Johnson Inc Cinemas,6,57.24,2026-06-23,CONFIRMED
291,575,garciaanne@example.org,1285,Laugh not since,"Nguyen, Marsh and Beck Cinemas",1,8.84,2026-07-11,CONFIRMED
292,2928,john62@example.org,1749,Career talk,Bradley-Novak Cinemas,1,22.98,2026-07-23,CONFIRMED
293,669,daviladaniel@example.org,1167,Follow perhaps social himself,"Greene, Rogers and Haley Cinemas",6,140.34,2026-07-23,CONFIRMED
294,994,michelle11@example.org,1536,North trade,"Calhoun, Wilson and Oneal Cinemas",1,23.95,2026-07-23,CONFIRMED
295,507,omahoney@example.org,1470,Help analysis view,Orr-Miranda Cinemas,2,40.16,2026-07-19,CONFIRMED
296,3039,valerieyoder@example.net,319,What no,"Porter, Patel and Jackson Cinemas",3,68.67,2026-07-23,CANCELLED
297,4498,ksalazar@example.org,1753,Do leader very,Jordan-Campbell Cinemas,6,104.52,2026-07-23,CONFIRMED
298,221,juanfranklin@example.net,759,Continue serve,Wood-Williams Cinemas,1,18.49,2026-07-23,CONFIRMED
299,684,billyjohnson@example.net,1760,Congress article,Garcia LLC Cinemas,6,107.76,2026-07-23,CANCELLED
300,3324,barrykevin@example.com,1313,Maintain care,White LLC Cinemas,5,109.0,2026-07-23,CONFIRMED
301,1493,reginacarlson@example.net,1336,Air parent,"Russell, Mercer and Patterson Cinemas",1,9.38,2026-07-23,CONFIRMED
302,3184,esmith@example.org,209,Tree allow,Peterson-Mullins Cinemas,3,65.34,2026-06-19,CONFIRMED
303,3126,welchsteven@example.org,1966,Conference,"Marshall, Murray and Miller Cinemas",2,16.2,2026-07-23,CONFIRMED
304,3351,zgibson@example.net,749,Computer maybe,Hall-Mckinney Cinemas,6,130.74,2026-07-08,CONFIRMED
305,1383,garciarichard@example.com,84,Save national can,Wilson-Pierce Cinemas,3,47.76,2026-07-04,CONFIRMED
306,2394,jsmith@example.org,1409,Where,"Nichols, Glover and Knox Cinemas",3,63.33,2026-07-11,CANCELLED
307,1180,danielletucker@example.com,56,Yet discuss relate,"Ho, Little and Leon Cinemas",6,114.24,2026-07-23,CONFIRMED
308,2796,lroberson@example.net,25,Spend animal,"Evans, David and Hendrix Cinemas",6,77.1,2026-07-23,CONFIRMED
309,508,nicolemason@example.com,1722,Candidate door,Elliott Group Cinemas,5,72.65,2026-07-23,CONFIRMED
310,1740,ronald46@example.com,359,Total without,Johnson and Sons Cinemas,4,84.2,2026-07-23,CONFIRMED
311,690,robert07@example.com,1391,Safe once,"Case, Adams and Olson Cinemas",5,90.75,2026-06-25,CONFIRMED
312,2176,saraharper@example.net,919,Admit impact beat each,Roberts Group Cinemas,1,19.56,2026-06-13,CONFIRMED
313,960,kmartinez@example.net,1885,Religious be,Martinez Inc Cinemas,2,49.02,2026-06-22,CANCELLED
314,1796,egarcia@example.com,1654,Foreign,"Nguyen, Marsh and Beck Cinemas",5,48.6,2026-07-23,CONFIRMED
315,3282,benjamin76@example.net,442,Public party trip,"Perez, Hoffman and Tucker Cinemas",4,57.0,2026-07-18,CONFIRMED
316,565,kyle14@example.com,515,Fear everything bad receive,Wright and Sons Cinemas,3,45.54,2026-06-23,CONFIRMED
317,3334,baileyjulia@example.org,1505,Treatment entire purpose,Ayala-Collins Cinemas,6,114.72,2026-06-18,CONFIRMED
318,420,cory21@example.org,1014,Music reason sense list,"Martinez, Roman and Murphy Cinemas",4,80.12,2026-06-25,CONFIRMED
319,4792,cruztodd@example.org,1095,Couple other,Rojas Inc Cinemas,6,61.8,2026-07-23,CONFIRMED
320,1643,dvillarreal@example.net,776,Several could thus me,"Cooper, Watts and Farrell Cinemas",4,43.96,2026-07-23,CONFIRMED
321,2389,gary00@example.org,1141,Lead least,Jones-Taylor Cinemas,3,69.57,2026-07-23,CONFIRMED
322,599,awoodward@example.net,1863,Show give,Ramirez Inc Cinemas,1,13.6,2026-06-28,CONFIRMED
323,776,patricialopez@example.net,141,Offer and,"Hall, Jackson and Johnson Cinemas",1,20.93,2026-07-04,CONFIRMED
324,633,james60@example.org,1034,Real establish,"Hammond, Douglas and Johnson Cinemas",2,23.56,2026-07-04,CONFIRMED
325,2877,jlevy@example.com,1865,On public answer measure,Martin and Sons Cinemas,3,36.15,2026-06-25,CONFIRMED
326,3579,rebecca70@example.net,1096,Democratic beautiful,Johnson-Powers Cinemas,3,64.92,2026-07-23,CANCELLED
327,3764,samuel58@example.org,944,Summer begin,"Levy, Franco and Hoffman Cinemas",5,102.05,2026-07-18,CONFIRMED
328,3448,lucasmerritt@example.org,1195,Media worry grow,Whitehead-Hernandez Cinemas,5,62.6,2026-07-22,CONFIRMED
329,496,isaactorres@example.org,1855,Member help financial,Nunez LLC Cinemas,1,12.88,2026-07-15,CONFIRMED
330,806,davidhaynes@example.com,146,Perform heavy hit,Miller and Sons Cinemas,6,107.64,2026-07-23,CONFIRMED
331,3546,michaelfinley@example.org,18,Thank behind,"Smith, Swanson and Glass Cinemas",5,64.6,2026-07-19,CONFIRMED
332,1179,jill69@example.net,634,Line mother chance,Harris-Jensen Cinemas,3,38.13,2026-07-12,CONFIRMED
333,1526,annettefleming@example.com,1044,Manager sell,"White, Smith and Warner Cinemas",1,15.55,2026-07-19,CONFIRMED
334,206,steinphillip@example.com,1870,Memory,Robinson Group Cinemas,1,20.88,2026-07-19,CONFIRMED
335,1203,andrewbird@example.com,470,Remember identify,Peterson-Mullins Cinemas,5,109.25,2026-07-23,CONFIRMED
336,2049,walterkatherine@example.com,810,Career miss,Shields LLC Cinemas,6,49.08,2026-07-23,CONFIRMED
337,905,robertmorris@example.org,1399,Agreement every,"Martin, Jordan and Edwards Cinemas",2,31.06,2026-06-17,CONFIRMED
338,959,zfranklin@example.org,874,Involve window,"Brown, James and Arroyo Cinemas",6,84.3,2026-07-23,CONFIRMED
339,3094,frazierwendy@example.com,1749,Career talk,Bradley-Novak Cinemas,5,114.9,2026-07-23,CONFIRMED
340,1320,fostervalerie@example.com,974,Chance company,"Wallace, Perkins and Johnson Cinemas",1,21.58,2026-07-07,CONFIRMED
341,3517,vdavila@example.net,1687,Million travel,"Evans, David and Hendrix Cinemas",5,53.65,2026-07-03,CANCELLED
342,1028,kyle94@example.org,275,Other community data,Miller and Sons Cinemas,2,27.68,2026-07-23,CONFIRMED
343,3407,gabriel94@example.org,1647,Despite suddenly draw already,Mclaughlin Inc Cinemas,1,19.67,2026-07-01,CONFIRMED
344,1164,heathercochran@example.com,745,Visit always,"English, Holloway and Jones Cinemas",1,20.16,2026-06-29,CONFIRMED
345,4526,tholt@example.net,790,Speak,"Miller, Hansen and Salas Cinemas",5,70.0,2026-07-23,CONFIRMED
346,1679,jthompson@example.org,1293,Drop,Moran PLC Cinemas,3,35.85,2026-07-23,CANCELLED
347,2361,dustinallen@example.org,1804,Blood information,Williams-Mckenzie Cinemas,1,12.4,2026-07-23,CONFIRMED
348,156,kellyrichmond@example.com,1282,Institution anyone significant,Gallegos-Turner Cinemas,4,64.96,2026-06-23,CONFIRMED
349,2603,richardsjeffrey@example.net,400,Later human should,Andersen and Sons Cinemas,2,32.94,2026-07-18,CONFIRMED
350,4647,curtismiddleton@example.com,226,There,"Frye, Hoffman and Santiago Cinemas",3,51.03,2026-07-23,CONFIRMED
351,3091,derrick85@example.org,809,Summer six deal,"Bennett, Cantu and Kane Cinemas",3,29.76,2026-07-23,CONFIRMED
352,3575,lindsay58@example.net,1943,Community individual box,"Hernandez, Cuevas and Webb Cinemas",5,46.65,2026-07-02,CONFIRMED
353,679,martinezdavid@example.org,36,Weight lead whom,Sanchez-Douglas Cinemas,5,56.25,2026-07-23,CONFIRMED
354,2234,qturner@example.org,1199,Everybody coach,Wyatt Ltd Cinemas,3,30.63,2026-07-23,CONFIRMED
355,1000,boyererika@example.net,1470,Help analysis view,Orr-Miranda Cinemas,5,100.4,2026-07-23,CANCELLED
356,4660,daniel65@example.com,1735,Special keep very strategy,Long Inc Cinemas,6,119.52,2026-07-02,CONFIRMED
357,827,cruzcaitlin@example.com,1438,Whom suffer economy,Riley PLC Cinemas,1,8.39,2026-07-23,CONFIRMED
358,2269,angelafreeman@example.org,1406,Capital consumer own,Hunter Group Cinemas,5,86.55,2026-07-23,CANCELLED
359,1211,zevans@example.com,708,Fall structure woman,"Aguilar, Buckley and Ramirez Cinemas",2,44.36,2026-07-23,CONFIRMED
360,2980,donaldchen@example.com,1143,Most bad,Bradley-Davis Cinemas,6,114.42,2026-07-23,CONFIRMED
361,3277,knoxmark@example.org,38,Officer skin quality,Landry-Hill Cinemas,5,46.55,2026-07-03,CONFIRMED
362,229,wesleycalhoun@example.net,378,Section image school,"Warner, Carr and Archer Cinemas",4,88.68,2026-07-09,CANCELLED
363,4296,tonyaramos@example.com,715,Chair what measure,"Fowler, Jones and Moore Cinemas",4,84.12,2026-06-25,CONFIRMED
364,2049,walterkatherine@example.com,929,Policy include,"Compton, Owens and Decker Cinemas",2,48.28,2026-07-21,CONFIRMED
365,117,mary66@example.net,639,Boy worry medical,Oconnell-Smith Cinemas,1,11.98,2026-07-23,CONFIRMED
366,1991,ewatts@example.org,223,More cultural whatever risk,Benson Inc Cinemas,4,32.56,2026-07-23,CONFIRMED
367,1116,mahoneysarah@example.org,719,Drop avoid before,Wagner-Hernandez Cinemas,5,78.4,2026-06-28,CONFIRMED
368,4532,lisachurch@example.net,972,Less admit involve,"Howard, Brennan and Moore Cinemas",5,114.25,2026-07-23,CONFIRMED
369,1272,ryan56@example.org,1114,Stay help,"Silva, Snyder and Reeves Cinemas",4,70.44,2026-06-25,CONFIRMED
370,2888,ashley99@example.net,369,Enter under,"Black, Collins and Powell Cinemas",3,56.46,2026-07-13,CONFIRMED
371,4709,raymondamanda@example.com,794,Executive situation pattern,Bell-Jordan Cinemas,6,79.92,2026-06-21,CONFIRMED
372,4034,craig57@example.org,784,Baby final,"Bell, Peterson and Price Cinemas",3,72.18,2026-07-04,CONFIRMED
373,477,ernesthoward@example.org,861,Paper somebody,"Sims, Weber and Villa Cinemas",2,48.92,2026-06-19,CONFIRMED
374,4441,joshuarodriguez@example.org,67,Lose animal,Turner Inc Cinemas,6,129.84,2026-07-23,CONFIRMED
375,4936,ywoods@example.com,1099,Dream including resource,"Salazar, Carlson and Hall Cinemas",6,137.94,2026-07-23,CONFIRMED
376,751,wfleming@example.org,332,Her there,"Mckee, Gardner and Davenport Cinemas",1,10.21,2026-06-25,CONFIRMED
377,1802,deanmedina@example.com,1320,Service hope value,Solis-Edwards Cinemas,5,90.8,2026-07-23,CONFIRMED
378,1371,yjohnson@example.net,974,Chance company,"Wallace, Perkins and Johnson Cinemas",3,64.74,2026-07-05,CONFIRMED
379,4716,michael58@example.com,1213,Difference far whether,Woods-Mccarthy Cinemas,2,18.54,2026-06-21,CONFIRMED
380,3452,simmonslaura@example.net,227,People tax amount author,Ortega Group Cinemas,2,29.4,2026-07-23,CONFIRMED
381,4844,kevinsmith@example.net,1316,Late medical moment,Moran PLC Cinemas,1,14.8,2026-07-03,CONFIRMED
382,1408,gduke@example.net,1285,Laugh not since,"Nguyen, Marsh and Beck Cinemas",2,17.68,2026-07-16,CONFIRMED
383,1913,barbara37@example.net,1001,Maintain soldier,Smith and Sons Cinemas,6,139.14,2026-07-23,CONFIRMED
384,1694,oconnorvictoria@example.net,1299,Go face very language,Castro and Sons Cinemas,2,30.32,2026-07-23,CONFIRMED
385,2919,despinoza@example.com,684,Mrs call,Griffin Ltd Cinemas,5,56.6,2026-07-23,CONFIRMED
386,392,ashleywalton@example.com,1177,Right now mean,"Carrillo, Henderson and Matthews Cinemas",3,49.89,2026-07-23,CANCELLED
387,2685,megan48@example.com,1124,Time area source,"Hayes, Sharp and Wilson Cinemas",2,37.98,2026-06-28,CONFIRMED
388,4390,lopezjulia@example.com,1850,Again democratic,Wright Group Cinemas,4,60.72,2026-07-23,CONFIRMED
389,2677,jeanne38@example.com,1224,Else coach,Ochoa-Adams Cinemas,2,23.84,2026-06-17,CONFIRMED
390,407,thomasjohnson@example.net,751,Item issue change,Trevino Group Cinemas,5,93.3,2026-07-23,CONFIRMED
391,3889,nathanpena@example.net,1855,Member help financial,Nunez LLC Cinemas,6,77.28,2026-07-21,CONFIRMED
392,4476,torrestravis@example.org,1654,Foreign,"Nguyen, Marsh and Beck Cinemas",1,9.72,2026-07-23,CONFIRMED
393,4846,rickgarcia@example.org,1670,Artist stop,Bird-Trujillo Cinemas,1,15.64,2026-06-19,CONFIRMED
394,3062,davidhart@example.org,225,Unit soon at,"Sanders, Leblanc and Maldonado Cinemas",3,66.57,2026-07-23,CONFIRMED
395,2996,amandamorrison@example.org,805,Natural trip compare,Carroll-Snyder Cinemas,1,20.29,2026-07-23,CONFIRMED
396,954,david38@example.net,139,Name also,Shaffer-Yates Cinemas,2,16.36,2026-07-23,CANCELLED
397,2902,natalie11@example.org,553,Interest language,Berger Ltd Cinemas,6,131.16,2026-06-15,CONFIRMED
398,2006,april04@example.org,465,Staff because,Wright-Davis Cinemas,3,48.54,2026-07-03,CONFIRMED
399,2611,tina73@example.net,1529,Stock,Carroll-Snyder Cinemas,5,94.4,2026-07-21,CONFIRMED
400,3407,gabriel94@example.org,601,Series contain,"Hendricks, Zuniga and Miller Cinemas",2,45.82,2026-06-11,CONFIRMED
401,524,matthewwalker@example.com,790,Speak,"Miller, Hansen and Salas Cinemas",4,56.0,2026-07-23,CANCELLED
402,4472,marissa67@example.net,1684,Level speak,"Underwood, Bartlett and Russell Cinemas",1,12.69,2026-07-23,CONFIRMED
403,1040,john26@example.com,56,Yet discuss relate,"Ho, Little and Leon Cinemas",2,38.08,2026-07-23,CONFIRMED
404,1621,patrickoliver@example.org,1311,A,"Alvarez, Pierce and Baker Cinemas",2,36.84,2026-07-06,CONFIRMED
405,786,edwardserin@example.net,438,Paper fight,Bush-Ayala Cinemas,4,63.52,2026-06-23,CONFIRMED
406,72,hammondlaura@example.net,670,Per produce lay,Shaffer-Yates Cinemas,5,94.05,2026-06-17,CONFIRMED
407,4982,bennettjenna@example.org,1076,Future effort,Santos-Wood Cinemas,5,77.2,2026-07-23,CONFIRMED
408,1534,williamspamela@example.net,1623,Firm week start,White-Jackson Cinemas,5,107.05,2026-07-13,CONFIRMED
409,4370,william46@example.net,1616,Identify all agreement stop,Haynes-Jackson Cinemas,5,40.95,2026-06-24,CONFIRMED
410,1909,bowenariana@example.com,1645,Shoulder paper,Russell Inc Cinemas,6,97.2,2026-07-23,CANCELLED
411,3535,barry75@example.com,512,Sometimes black movie,Gonzalez Group Cinemas,5,64.1,2026-07-23,CONFIRMED
412,3317,ktate@example.com,1476,Six writer great able,"Stevens, Norris and Smith Cinemas",1,23.64,2026-07-23,CANCELLED
413,4728,reevesnicholas@example.net,983,Entire,Parks Ltd Cinemas,3,25.8,2026-07-23,CONFIRMED
414,1877,russelltammy@example.net,1599,Seven notice,"Herrera, Jensen and Ramirez Cinemas",6,59.82,2026-07-23,CONFIRMED
415,3246,pbrooks@example.net,1001,Maintain soldier,Smith and Sons Cinemas,5,115.95,2026-07-23,CONFIRMED
416,4448,gsmith@example.com,990,Hour this dinner,Davis LLC Cinemas,1,8.73,2026-07-23,CONFIRMED
